labels,text
1,環境及景色
0,雖然有提供毛巾但只有兩條、希望能夠在新增兩小條的毛巾
1,環境、地點、餐點都很好
1,服務人員態度優良
0,1. 早餐款式看似很多！但味道不好！我的兩個子女（4，5歲）向我投訴早餐很難食，叫我下次不要再在這裡食早餐！ 2. 房間色彩太深色，與當初在網上見到色彩溫和與有設計的版本相反，不太適合有年幼小朋友，因整間房已沒有窗，故此變得很陰沉！ 3. 原先訂房時以為只是創意西門中華館！結果我們卻被安排到9樓～日記·西門！有被欺騙之感覺！ 4. 訂房價錢不太合理，特別是包早餐，因為這個價錢在淡季可以訂到更好的房間！
1,早餐超豐富又好吃，晚上入住時還有點心招待。 庭園有很多動物，公雞、鸚鵡、貓，覺得很棒!
1,貼心服務的早餐
1,早餐還不錯，就是中式食品少了一點。
0,盥洗包要撕開不便利 沒有浴缸
1,房間夠大，衛浴設備不錯。
1,早餐好吃，老板员工人都特别好
0,只有一組鑰匙！
0,停車場沒有電梯 路面上停車場客滿 入住和退房要等很久 櫃檯人員有點不耐煩 設施都有點老舊 小灣沙灘過去要走一段路，沙灘有狗屎，租椅子和陽傘要錢，景致都被椅子和陽傘擋住了
1,房間舒適
1,價格，以及每天免費換洗一套neiyiku
1,地點位置和員工服務
0,"旅館靠近遊藝場所, 出入份子較複雜, 優惠房型就不準停旅館附設停車場(給人有次等公民之感). 房間雖乾淨但溼氣重"
1,空間超大，很有設計感
0,"沒有,我們全家都很滿意"
0,床太小，房間小。
0,無
1,"房間浴廁分離, 床鋪軟硬適中, 地點方便適合商務出差"
0,格音稍微差一點，半夜聽得到隔壁講話聲
0,早餐選擇不多
1,尚未提供早餐
1,床很舒服喔
0,沒有
1,附近景點非常多 走路就可以到達百貨公司 離科博館距離也很近 櫃檯服務態度特別好 房間非常舒適且整潔
0,無停車位
1,早餐是麥當勞還可以
1,地點很好 ，床很舒服，房間都有窗 。
0,"隔音比較差,夜市的聲音會傳到房間內,若是希望有安靜的住宿品質,就比較不推薦"
1,地點方便
1,還可
1,單人房間算大，床睡得很舒服，飯店位置離台北車站很近，去哪裡玩都很方便，下次旅行願意再次入住
1,兩張單人床合併住起來又大又舒服，帶著嬰兒放床上一起睡也不太擔心掉下床。價格便宜離車站近走路可以到（約10分鐘內），文化夜市也走路可到（約15-20分鐘）。下次還會想入住
1,家人及長輩都覺得很舒適，服務很親切！
0,1.隔音很差，跟旅行團同一層，到很晚了還很吵 2.房間煙味很重
1,位於漁港旁，搭船用走的就到了，很方便！ 住宿有免費提供泡麵4碗和很多冰飲可在1230-1900時間自取飲用，很不錯！
1,房間寬敞乾淨 服務不錯
0,房間地板不亁淨、浴室有很多頭髮
1,交通方便離火車站及捷運站很近，飯店設計感很棒，大廳舒適提供免費餐食服務很棒！
1,沒有
1,飯店櫃台服務人員服務很好很貼心
1,退房服務人員態度好
1,"櫃枱及後棟的服務人員都很有禮貌, 建議再多點自信才更能展現專業服務. 房間舒服且乾淨"
0,2樓房間門鎖有點壞掉 半夜鎖會鬆掉打開
0,枕頭是羽絨枕有點不習慣，如果能提供早餐就完美了
1,位置，早餐，干净
1,有搭配早餐很讚!
1,服務品質優良!
0,房間隔音稍差，走廊如果有人講話房間內都聽得到
1,早餐很不錯
0,衛浴設備
1,早餐好吃
1,很乾淨舒適
1,房間很乾淨，浴室也是一樣該有的都有
1,早餐好好吃，房間很舒適，環境很悠閒，適合放鬆渡假的好地方。我們都很滿意唷!
0,沙發床不舒服，房間空氣品質差
0,清潔過後毛巾都沒放衛生紙沒了沒補，房間內沒設置櫃台電話
1,非常適合花一天在這享受這裡悠閒的氣氛
0,小閣樓建議給小夜燈
1,頂樓不錯
0,冷氣是中央空調不能控制...
0,太商業化了
0,乾淨度待遇強
1,裡面都是可以拍照的伸展台
1,房間大浴缸大
1,服務非常親切 熱心提供所需的資訊
1,免費房間很大寬敞，價格算便宜
0,"窗戶隔音稍差,馬路的聲音很大聲,早餐的選擇較少,但是鄰近有摩斯漢堡&怡客可以選擇"
1,早餐很精美，房內設施比想象中多，房間私隱度高，雙人房剛好可以放下兩個行李箱，廁所很光亮很清潔，CP值很高
1,房間空間很大
1,早餐選擇有四，不錯。
0,房間太小
1,廁所很乾淨，大廳整潔也👍👍
1,員工的親切招呼!!
1,乾淨，房間沒異味
1,交通便利，房間舒適整潔！
0,房間有煙味
0,或許因為住的是5樓，外圍工程還未完畢，早上7點左右開始施工，會很吵，但下午開始就不吵了，房間有蚊子，但我們沒被咬到
0,沒有
1,老闆娘超親切 環境很舒服 服務超好的
0,雨天無法到露天泡湯池泡溫泉
0,牙刷質感不像一個4星級飯店該有的水準！
0,老闆超級無敵高冷 完全在看他的電腦  沒理人…… 有點無言
1,非常方便的民宿，可以借用洗衣機跟冰箱，對於長途旅行的我們是非常棒的中繼點，房間很舒適，價格非常實惠。
0,車位不足
0,電視遙控器不好按。 隔音？？？，會聽到樓上在跑步。 會聽到外面在講話。
0,廁所有異味，浴缸有毛，椅子地下發現吃過的糖果 主要是親子民宿，但沒有附幼兒的洗澡用品如洗髮精沐浴乳
1,提供的早晚餐都很豐富
0,洗手間入口較窄，用趟門較好
1,有泡腳Spa釣魚出借單車等服務
1,早餐還不錯 床鋪睡的舒服
1,免費腳踏車逛集集鎮一圈，集集夜市及小吃美食都有吃到喜歡的，老闆真的很親切像家人一樣，房間真的舒服到我起不了床，蟬鳴鳥叫聲真的太棒了！！
1,很特別的背包客棧，早餐很大份很精美，晚上可以點cocktail，環境很舒適，床鋪很整潔
0,冷氣太冷
0,設備可以逐步換新，比如蓮蓬頭、水頭龍等，若有清新感，會更吸引人！
1,服務員都非常熱情，房間也很乾淨舒適，更提供了免費的夾腳海灘拖鞋、一些餅乾零食飲料，早餐非常豐富多樣化，老闆娘還會為妳介紹呢！下次還想再來住！
1,房間整潔舒適，早餐非常好吃！
1,早餐精緻
0,鄰近大馬路，晚上的噪音有些吵
0,沒有什麼太不滿意的地方
0,房卡一張太少，想個人出去看日出拍照的，不是很方便，畢竟不是每個家人都想起床看日出
1,物超所值😊
0,"房間裡有跳蚤,這點要多加注意！風筒不夠風力，吹乾頭髮很慢。"
1,房間乾淨設施齊全，廁所有電廁板，床很舒適，頭妉還有柔硬兩種，証明飯店很細心客人的需要。位置方便從新光三越那邊地下街Z10出口右轉歩行二分鍾就到。值得入住
0,"1. 沒有早餐 2.沒有飯店停車場 3.四人房其實是二人房加上沙發床, 但沙發床十分難睡."
0,隔音差
1,服務好
1,可帶寵物
0,房間設備老舊，燈光暗，走道地毯破舊有霉味，冷氣不冷
1,對於接大陸團客有80分，但台灣民眾居住一定會感覺到品質非常需要提升。
0,是隔小房間。 各種氣味都有。 有鼾聲、講話聲、電視聲、開關門聲 所以睡眠淺的朋友不宜推薦。
0,房間小
1,床很大好翻滾
0,一進房門就看到地板灰塵像是沒清理過，浴室內外會有異味，不知是水溝味或是糞便味，早餐菜色偏鹹。
1,地點
1,位置很好
0,入住的四天內 每一天都至少會聽到一次有住客很大力的甩門 在睡夢中都會被嚇醒
0,電梯內觀感覺與飯店不符🤔
1,地點好
1,"早餐豐富,便利性設施非常貼心,飯店內設施老少皆宜"
1,1. 環境乾淨、明亮，內有電梯很方便! 2. 隔音我覺的還行 3. 路口的糖炒栗子很好吃 4. line與業主聯絡很方便，很貼心的分享台南景點，及回答各種問題 5.有附早餐卷(到附近麥當勞) 6.幾乎不會遇到業主，感覺很自由 7.入住前50分鐘須通知業主到達時間，以便提前開空調很貼心 8.靠近友愛鹽酥雞(很多人排隊) 9.住的地點很好，很熱鬧 10.廁所有浴缸、免治馬桶很加分
0,確認電話當天才打，實際招牌跟網路名稱不符一開始可能會找不到、不確定在哪裡
1,有電梯
0,隔音不好
1,有飲水機很方便
0,不主動提供餐卷 ，要詢問櫃檯才補發
1,24小時的點心吧，隨時提供食物飲料覺得很方便，有微波爐可以加熱食品很棒！隔天早上晚了起來還可以享用準備好的餐點很開心哈哈。 還有洗衣機，對有需要的旅客我覺得也很方便喔！
0,早餐內容一般 停車場在隔壁非同棟 只有淋浴
1,房間寬敞、乾淨，床鋪很舒適！
0,停車場不好停車⋯房價頗高。
0,格間隔音不佳！
0,枕頭不好睡!!
0,大廳環境不好，感覺出入較複雜
1,裝潢超美睡起來也舒服 重點是價格很便宜
1,C66床太軟，睡覺時，逃生門指示燈影響睡眠
1,早餐豐盛，床很舒服，整體乾淨，員工包括清潔人員都很友善。
0,110v插座應該要再增加，wifi不穩定，手機訊號差也難有Wifi補強
0,浴室的濕氣很難排出，或許有浴缸有好也有壞 在排水上浴廁沒做分離或者空間可以隔開，導致如廁時會一直踩到水
0,幾乎沒有。
0,床鋪棉被都是棉屑
1,服務人員都很好，地點也好到沒話說，房間比想像中大，也有提供嬰兒澡盆。
1,房間舒適度佳
0,浴室淋浴的地方隔間不佳，沖淋的時候水容易溢出到洗手台下方，乾濕分離沒做好，美中不足的地方
1,"在台南的最後一個晚上, 突然發燒還有肚子痛, 到前台問工作人員可否由上舖改為下舖, 以便晚上不適時方便到洗手間, 幸好員工經諮詢後回覆可以,  真的太感動了, 還有謝謝他們細心幫助。 青旅的格調風格令人感到很舒服, 公共空間亦放了不少書籍, 讓人很想裝一下文青。環境亦十分乾淨整齊。 附近一分鏡不到就有全家, 24HR 自動洗衣店, 對面亦有早餐店, 很方便"
1,舒適乾淨，服務親切，地理位置佳，停車方便
0,網路看的照片跟實際上差很多，但是清潔還算可以，不過我應該不會想再去，上面有寫提供早餐，現場櫃臺說我們已經很優惠沒附早餐，其實回答的口氣不用這樣好像虧錢，如果覺得不划算可以不要推特價，而且我只是詢問，因為上面就是寫有早餐，但是因為已經網路訂了，雖然不用先付錢現場付就可，但我也是有信用的人，雖然網路照片真的跟實體差很多！
0,浴缸設計失敗，淋浴時水會濺到外面地下濕透，很糟糕！
